2023-07-28,2986.350098,3008.610107,2978.120117,3008.610107,3008.610107,0
2023-07-31,3026.929932,3073.500000,3026.929932,3073.500000,3073.500000,0
2023-08-01,3085.969971,3114.560059,3055.250000,3093.639893,3093.639893,0
2023-08-02,3096.719971,3123.449951,3080.629883,3106.459961,3106.459961,0
2023-08-03,3111.699951,3150.280029,3094.270020,3147.800049,3147.800049,0
2023-08-04,3158.530029,3194.830078,3073.689941,3092.439941,3092.439941,0
2023-08-07,3120.540039,3153.600098,3084.080078,3084.080078,3084.080078,0
2023-08-08,3077.629883,3092.540039,3026.719971,3085.310059,3085.310059,0
2023-08-09,3106.030029,3120.250000,3083.770020,3099.520020,3099.520020,0
2023-08-10,3122.060059,3148.860107,3115.850098,3148.860107,3148.860107,0
2023-08-11,3158.590088,3163.469971,3138.040039,3155.510010,3155.510010,0
2023-08-14,3186.469971,3225.780029,3117.310059,3131.000000,3131.000000,0
2023-08-15,3083.320068,3163.739990,3068.659912,3115.250000,3115.250000,0
2023-08-16,3109.459961,3122.340088,3015.570068,3049.459961,3049.459961,0
2023-08-17,3069.810059,3076.310059,3031.729980,3059.020020,3059.020020,0
2023-08-18,3077.780029,3111.219971,3058.010010,3111.219971,3111.219971,0
2023-08-21,3139.290039,3150.610107,3122.370117,3139.929932,3139.929932,0
2023-08-22,3146.419922,3172.300049,3124.189941,3164.250000,3164.250000,0
2023-08-23,3180.389893,3184.169922,3113.239990,3146.199951,3146.199951,0
2023-08-24,3117.020020,3137.370117,3108.169922,3137.370117,3137.370117,0
2023-08-25,3150.030029,3158.610107,3132.070068,3157.330078,3157.330078,0
2023-08-28,3161.360107,3202.239990,3161.360107,3198.719971,3198.719971,0
2023-08-29,3205.060059,3218.399902,3191.310059,3211.360107,3211.360107,0
2023-08-30,3214.110107,3220.850098,3193.179932,3212.679932,3212.679932,0
2023-08-31,3218.479980,3234.679932,3211.939941,3227.989990,3227.989990,0
2023-09-01,3230.530029,3232.919922,3214.949951,3231.350098,3231.350098,0
2023-09-04,3242.489990,3268.969971,3242.399902,3268.969971,3268.969971,0
2023-09-05,3273.389893,3287.340088,3246.459961,3264.429932,3264.429932,0
2023-09-06,3270.840088,3270.840088,3236.790039,3245.469971,3245.469971,0
2023-09-07,3247.899902,3262.729980,3145.250000,3169.070068,3169.070068,0
2023-09-08,3178.439941,3188.770020,3114.389893,3142.879883,3142.879883,0
2023-09-11,3145.260010,3153.610107,3106.919922,3122.370117,3122.370117,0
2023-09-12,3118.139893,3165.919922,3117.699951,3165.919922,3165.919922,0
2023-09-13,3189.080078,3191.570068,3148.320068,3148.320068,3148.320068,0
2023-09-14,3144.290039,3148.500000,3072.820068,3139.489990,3139.489990,0
2023-09-15,3126.570068,3155.449951,3116.719971,3152.530029,3152.530029,0
2023-09-18,3165.060059,3177.229980,3127.370117,3135.179932,3135.179932,0
2023-09-19,3134.370117,3141.379883,3054.250000,3083.850098,3083.850098,0
2023-09-20,3061.179932,3091.050049,3013.750000,3068.149902,3068.149902,0
2023-09-21,3058.199951,3062.679932,3009.889893,3019.219971,3019.219971,0
