MVID,D,21/12/20,00:00,703.7,309,680
MVID,D,22/12/20,00:00,705,364,670
MVID,D,23/12/20,00:00,710,146,560
MVID,D,24/12/20,00:00,722.8,156,970
MVID,D,25/12/20,00:00,715.3,42,750
MVID,D,28/12/20,00:00,710,132,050
MVID,D,29/12/20,00:00,709.2,89,780
MVID,D,30/12/20,00:00,712,102,260
MVID,D,04/01/21,00:00,725.3,138,370
MVID,D,05/01/21,00:00,720.2,171,820
MVID,D,06/01/21,00:00,715.7,65,740
MVID,D,08/01/21,00:00,721,78,120
MVID,D,11/01/21,00:00,715,199,820
MVID,D,12/01/21,00:00,717.5,124,750
MVID,D,13/01/21,00:00,710.1,174,620
MVID,D,14/01/21,00:00,715.7,158,550
MVID,D,15/01/21,00:00,740.3,354,160
MVID,D,18/01/21,00:00,719,209,880
MVID,D,19/01/21,00:00,735,103,620
MVID,D,20/01/21,00:00,726,80,780
MVID,D,21/01/21,00:00,715.2,106,800
MVID,D,22/01/21,00:00,719.1,145,740
MVID,D,25/01/21,00:00,728.8,109,270
MVID,D,26/01/21,00:00,727.1,51,210
MVID,D,27/01/21,00:00,735.5,167,890
MVID,D,28/01/21,00:00,729.9,194,560
MVID,D,29/01/21,00:00,715.5,140,920
MVID,D,01/02/21,00:00,727,132,840
MVID,D,02/02/21,00:00,737.3,114,140
MVID,D,03/02/21,00:00,734.6,105,470
MVID,D,04/02/21,00:00,729.9,88,720
MVID,D,05/02/21,00:00,732.6,175,030
MVID,D,08/02/21,00:00,803,1,330,720
MVID,D,09/02/21,00:00,794.2,1,893,150
MVID,D,10/02/21,00:00,827.1,833,960
MVID,D,11/02/21,00:00,803.1,516,770
MVID,D,12/02/21,00:00,780.7,445,290
MVID,D,15/02/21,00:00,797.2,407,470
MVID,D,16/02/21,00:00,823,411,240
MVID,D,17/02/21,00:00,833.4,867,770
MVID,D,18/02/21,00:00,834.7,285,870
MVID,D,19/02/21,00:00,826.3,212,660
MVID,D,20/02/21,00:00,826.8,3,141
MVID,D,22/02/21,00:00,819.9,153,150
MVID,D,24/02/21,00:00,820.2,124,470
MVID,D,25/02/21,00:00,822,247,670
MVID,D,26/02/21,00:00,820.4,157,784
MVID,D,01/03/21,00:00,848,320,884
MVID,D,02/03/21,00:00,870,200,476
MVID,D,03/03/21,00:00,863.2,218,186
MVID,D,04/03/21,00:00,848.8,423,007
MVID,D,05/03/21,00:00,816.2,244,346
MVID,D,09/03/21,00:00,799,1,248,712
MVID,D,10/03/21,00:00,788.8,1,008,260
MVID,D,11/03/21,00:00,756.8,1,067,091
MVID,D,12/03/21,00:00,726.6,3,627,163
MVID,D,15/03/21,00:00,740,1,627,255
MVID,D,16/03/21,00:00,735.2,571,732
MVID,D,17/03/21,00:00,712.9,842,116
MVID,D,18/03/21,00:00,720.3,421,869
MVID,D,19/03/21,00:00,711.1,469,596
MVID,D,22/03/21,00:00,717.7,246,314
MVID,D,23/03/21,00:00,720.9,338,436
