VTBR,D,08/11/16,00:00,0.06797,4,211,400,000
VTBR,D,09/11/16,00:00,0.0692,21,777,590,000
VTBR,D,10/11/16,00:00,0.06877,22,166,630,000
VTBR,D,11/11/16,00:00,0.06821,8,099,620,000
VTBR,D,14/11/16,00:00,0.06799,15,071,410,000
VTBR,D,15/11/16,00:00,0.06804,11,531,700,000
VTBR,D,16/11/16,00:00,0.06815,14,013,050,000
VTBR,D,17/11/16,00:00,0.06802,6,555,110,000
VTBR,D,18/11/16,00:00,0.06775,3,582,560,000
VTBR,D,21/11/16,00:00,0.0685,9,869,290,000
VTBR,D,22/11/16,00:00,0.06821,30,710,450,000
VTBR,D,23/11/16,00:00,0.06875,4,879,550,000
VTBR,D,24/11/16,00:00,0.0683,15,844,120,000
VTBR,D,25/11/16,00:00,0.0685,4,057,960,000
VTBR,D,28/11/16,00:00,0.06875,7,697,300,000
VTBR,D,29/11/16,00:00,0.06876,5,365,990,000
VTBR,D,30/11/16,00:00,0.0694,25,642,910,000
VTBR,D,01/12/16,00:00,0.06831,25,962,810,000
VTBR,D,02/12/16,00:00,0.06835,26,574,760,000
VTBR,D,05/12/16,00:00,0.06866,9,457,530,000
VTBR,D,06/12/16,00:00,0.068,36,985,760,000
VTBR,D,07/12/16,00:00,0.06815,7,795,740,000
VTBR,D,08/12/16,00:00,0.069,40,879,110,000
VTBR,D,09/12/16,00:00,0.07523,66,774,170,000
VTBR,D,12/12/16,00:00,0.0734,46,528,190,000
VTBR,D,13/12/16,00:00,0.0736,24,900,630,000
VTBR,D,14/12/16,00:00,0.07228,22,179,410,000
VTBR,D,15/12/16,00:00,0.0723,36,891,460,000
VTBR,D,16/12/16,00:00,0.0737,38,958,920,000
VTBR,D,19/12/16,00:00,0.07255,18,711,190,000
VTBR,D,20/12/16,00:00,0.07259,9,799,070,000
VTBR,D,21/12/16,00:00,0.07175,10,850,540,000
VTBR,D,22/12/16,00:00,0.0715,8,844,380,000
VTBR,D,23/12/16,00:00,0.07204,10,700,930,000
VTBR,D,26/12/16,00:00,0.0713,3,982,410,000
VTBR,D,27/12/16,00:00,0.07278,7,278,110,000
VTBR,D,28/12/16,00:00,0.07302,12,581,770,000
VTBR,D,29/12/16,00:00,0.07399,30,270,150,000
VTBR,D,30/12/16,00:00,0.074,55,745,420,000
VTBR,D,03/01/17,00:00,0.07401,17,897,870,000
VTBR,D,04/01/17,00:00,0.07315,13,476,550,000
VTBR,D,05/01/17,00:00,0.07149,14,360,530,000
VTBR,D,06/01/17,00:00,0.07097,11,618,700,000
VTBR,D,09/01/17,00:00,0.07058,8,211,510,000
VTBR,D,10/01/17,00:00,0.07125,17,926,280,000
VTBR,D,11/01/17,00:00,0.07021,17,917,380,000
VTBR,D,12/01/17,00:00,0.06955,11,398,880,000
VTBR,D,13/01/17,00:00,0.06925,16,567,840,000
VTBR,D,16/01/17,00:00,0.06941,7,946,020,000
VTBR,D,17/01/17,00:00,0.06921,6,149,590,000
VTBR,D,18/01/17,00:00,0.06861,22,266,670,000
VTBR,D,19/01/17,00:00,0.06869,12,369,320,000
VTBR,D,20/01/17,00:00,0.06843,8,083,180,000
VTBR,D,23/01/17,00:00,0.06868,7,104,960,000
VTBR,D,24/01/17,00:00,0.0685,12,880,500,000
VTBR,D,25/01/17,00:00,0.0685,12,126,040,000
VTBR,D,26/01/17,00:00,0.06909,28,656,230,000
VTBR,D,27/01/17,00:00,0.0697,28,113,920,000
VTBR,D,30/01/17,00:00,0.0694,14,919,460,000
VTBR,D,31/01/17,00:00,0.06897,9,926,060,000
VTBR,D,01/02/17,00:00,0.06947,6,808,250,000
VTBR,D,02/02/17,00:00,0.06909,7,257,480,000
VTBR,D,03/02/17,00:00,0.06929,7,709,700,000
VTBR,D,06/02/17,00:00,0.06868,6,628,080,000
VTBR,D,07/02/17,00:00,0.06879,4,169,890,000
VTBR,D,08/02/17,00:00,0.0687,5,289,040,000
VTBR,D,09/02/17,00:00,0.0687,5,844,150,000
VTBR,D,10/02/17,00:00,0.06843,3,681,180,000
VTBR,D,13/02/17,00:00,0.06816,9,529,660,000
VTBR,D,14/02/17,00:00,0.06788,6,995,400,000
VTBR,D,15/02/17,00:00,0.06777,9,098,170,000
VTBR,D,16/02/17,00:00,0.06799,4,326,700,000
VTBR,D,17/02/17,00:00,0.06793,11,253,050,000
VTBR,D,20/02/17,00:00,0.06799,4,243,580,000
VTBR,D,21/02/17,00:00,0.06792,4,571,920,000
VTBR,D,22/02/17,00:00,0.06742,7,037,220,000
VTBR,D,24/02/17,00:00,0.06715,3,716,770,000
VTBR,D,27/02/17,00:00,0.06675,15,736,000,000
VTBR,D,28/02/17,00:00,0.06608,12,843,780,000
VTBR,D,01/03/17,00:00,0.06725,8,997,580,000
VTBR,D,02/03/17,00:00,0.066,11,009,500,000
VTBR,D,03/03/17,00:00,0.066,16,179,850,000
VTBR,D,06/03/17,00:00,0.066,8,204,710,000
VTBR,D,07/03/17,00:00,0.066,18,443,610,000
VTBR,D,09/03/17,00:00,0.0646,50,140,190,000
VTBR,D,10/03/17,00:00,0.06505,25,362,550,000
VTBR,D,13/03/17,00:00,0.06526,9,452,190,000
VTBR,D,14/03/17,00:00,0.06506,7,748,920,000
VTBR,D,15/03/17,00:00,0.06514,6,355,050,000
VTBR,D,16/03/17,00:00,0.0655,17,104,560,000
VTBR,D,17/03/17,00:00,0.06625,12,764,840,000
VTBR,D,20/03/17,00:00,0.0672,14,623,220,000
VTBR,D,21/03/17,00:00,0.0668,8,731,380,000
VTBR,D,22/03/17,00:00,0.06697,8,303,460,000
VTBR,D,23/03/17,00:00,0.06678,4,695,950,000
VTBR,D,24/03/17,00:00,0.0664,6,329,880,000
VTBR,D,27/03/17,00:00,0.0655,7,690,420,000
VTBR,D,28/03/17,00:00,0.06552,6,140,630,000
VTBR,D,29/03/17,00:00,0.06619,4,185,590,000
VTBR,D,30/03/17,00:00,0.0668,6,059,410,000
VTBR,D,31/03/17,00:00,0.06625,7,508,600,000
VTBR,D,03/04/17,00:00,0.06686,8,138,210,000
VTBR,D,04/04/17,00:00,0.0671,7,294,030,000
VTBR,D,05/04/17,00:00,0.0669,7,928,640,000
VTBR,D,06/04/17,00:00,0.06615,8,582,490,000
VTBR,D,07/04/17,00:00,0.06559,10,601,680,000
VTBR,D,10/04/17,00:00,0.06473,15,312,500,000
VTBR,D,11/04/17,00:00,0.0649,25,594,240,000
VTBR,D,12/04/17,00:00,0.0641,9,794,220,000
VTBR,D,13/04/17,00:00,0.064,16,434,830,000
VTBR,D,14/04/17,00:00,0.06409,5,405,230,000
VTBR,D,17/04/17,00:00,0.0642,3,211,550,000
VTBR,D,18/04/17,00:00,0.064,7,021,540,000
VTBR,D,19/04/17,00:00,0.064,7,625,710,000
VTBR,D,20/04/17,00:00,0.0644,11,808,460,000
VTBR,D,21/04/17,00:00,0.065,10,809,740,000
VTBR,D,24/04/17,00:00,0.06515,6,166,940,000
VTBR,D,25/04/17,00:00,0.06612,13,045,070,000
VTBR,D,26/04/17,00:00,0.06843,14,608,810,000
VTBR,D,27/04/17,00:00,0.06671,9,711,130,000
VTBR,D,28/04/17,00:00,0.06671,8,418,780,000
VTBR,D,02/05/17,00:00,0.06737,5,980,540,000
VTBR,D,03/05/17,00:00,0.0675,9,043,810,000
VTBR,D,04/05/17,00:00,0.0671,9,299,890,000
VTBR,D,05/05/17,00:00,0.06573,13,328,620,000
VTBR,D,10/05/17,00:00,0.0669,6,805,220,000
VTBR,D,11/05/17,00:00,0.06589,5,138,640,000
VTBR,D,12/05/17,00:00,0.06567,3,725,660,000
VTBR,D,15/05/17,00:00,0.0666,5,925,380,000
VTBR,D,16/05/17,00:00,0.067,20,242,920,000
VTBR,D,17/05/17,00:00,0.0666,8,437,710,000
VTBR,D,18/05/17,00:00,0.06554,11,370,370,000
VTBR,D,19/05/17,00:00,0.06639,14,208,280,000
VTBR,D,22/05/17,00:00,0.06565,7,469,410,000
VTBR,D,23/05/17,00:00,0.06721,6,669,520,000
VTBR,D,24/05/17,00:00,0.06702,16,316,290,000
VTBR,D,25/05/17,00:00,0.06694,4,208,120,000
VTBR,D,26/05/17,00:00,0.06637,6,080,450,000
VTBR,D,29/05/17,00:00,0.066,1,835,610,000
VTBR,D,30/05/17,00:00,0.06594,4,215,700,000
VTBR,D,31/05/17,00:00,0.06615,7,957,120,000
VTBR,D,01/06/17,00:00,0.06473,9,317,140,000
VTBR,D,02/06/17,00:00,0.0652,10,717,760,000
VTBR,D,05/06/17,00:00,0.06505,5,672,460,000
VTBR,D,06/06/17,00:00,0.06435,3,210,560,000
VTBR,D,07/06/17,00:00,0.06411,5,520,590,000
VTBR,D,08/06/17,00:00,0.0645,8,017,090,000
VTBR,D,09/06/17,00:00,0.06525,7,626,260,000
VTBR,D,13/06/17,00:00,0.0645,6,602,720,000
VTBR,D,14/06/17,00:00,0.064,8,543,920,000
VTBR,D,15/06/17,00:00,0.0639,43,916,940,000
VTBR,D,16/06/17,00:00,0.0639,27,985,350,000
VTBR,D,19/06/17,00:00,0.06322,9,883,190,000
VTBR,D,20/06/17,00:00,0.0639,20,204,100,000
VTBR,D,21/06/17,00:00,0.06334,5,467,680,000
VTBR,D,22/06/17,00:00,0.0639,18,900,530,000
VTBR,D,23/06/17,00:00,0.064,14,029,370,000
VTBR,D,26/06/17,00:00,0.06349,4,325,340,000
VTBR,D,27/06/17,00:00,0.06338,13,012,970,000
VTBR,D,28/06/17,00:00,0.0638,9,983,180,000
VTBR,D,29/06/17,00:00,0.0639,9,944,390,000
VTBR,D,30/06/17,00:00,0.064,9,058,950,000
VTBR,D,03/07/17,00:00,0.0643,5,460,580,000
VTBR,D,04/07/17,00:00,0.0644,4,766,470,000
VTBR,D,05/07/17,00:00,0.064,6,769,720,000
VTBR,D,06/07/17,00:00,0.06387,6,716,450,000
VTBR,D,07/07/17,00:00,0.06368,5,969,050,000
VTBR,D,10/07/17,00:00,0.0638,5,617,800,000
VTBR,D,11/07/17,00:00,0.06387,5,033,920,000
VTBR,D,12/07/17,00:00,0.064,10,566,560,000
VTBR,D,13/07/17,00:00,0.06371,5,696,400,000
VTBR,D,14/07/17,00:00,0.0638,4,281,190,000
VTBR,D,17/07/17,00:00,0.06387,4,296,540,000
VTBR,D,18/07/17,00:00,0.0635,7,744,710,000
VTBR,D,19/07/17,00:00,0.0641,5,638,400,000
VTBR,D,20/07/17,00:00,0.0649,10,011,280,000
VTBR,D,21/07/17,00:00,0.06373,5,531,340,000
VTBR,D,24/07/17,00:00,0.0635,7,677,690,000
VTBR,D,25/07/17,00:00,0.0635,9,865,030,000
VTBR,D,26/07/17,00:00,0.0636,4,730,300,000
VTBR,D,27/07/17,00:00,0.06341,6,046,800,000
VTBR,D,28/07/17,00:00,0.0609,41,400,130,000
VTBR,D,31/07/17,00:00,0.05969,15,180,720,000
VTBR,D,01/08/17,00:00,0.06005,8,390,670,000
VTBR,D,02/08/17,00:00,0.06171,13,159,790,000
VTBR,D,03/08/17,00:00,0.06186,8,472,400,000
VTBR,D,04/08/17,00:00,0.06082,6,556,200,000
VTBR,D,07/08/17,00:00,0.06211,5,190,210,000
VTBR,D,08/08/17,00:00,0.06206,14,298,190,000
VTBR,D,09/08/17,00:00,0.06199,13,458,230,000
VTBR,D,10/08/17,00:00,0.06068,7,538,460,000
